artist_name,artist_id,album_id,album_type,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.64,0.812,8,-5.647,0,0.0834,0.086,0,0.0509,0.914,86.013,7oolFzHipTMg2nL7shhdz2,https://api.spotify.com/v1/audio-analysis/7oolFzHipTMg2nL7shhdz2,4,1,227426,FALSE,https://api.spotify.com/v1/tracks/7oolFzHipTMg2nL7shhdz2,FALSE,Eraser,https://p.scdn.co/mp3-preview/169e8c087a6f0d05808fc893eedc13794bedfc36?cid=698f66b2ffd6401d8984763da5a8d885,1,track,spotify:track:7oolFzHipTMg2nL7shhdz2,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,÷ (Deluxe),G#,minor,G# minor
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-5,0.14,0.471,135.007,6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,4,1,261153,FALSE,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT,FALSE,Castle on the Hill,https://p.scdn.co/mp3-preview/beb4ed48cca5d2a792e877c7efe92d54046eac67?cid=698f66b2ffd6401d8984763da5a8d885,2,track,spotify:track:6PCUP3dWmTjcTtXY02oFdT,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,÷ (Deluxe),D,major,D major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.761,0.386,4,-6.158,1,0.0399,0.355,0,0.0953,0.526,134.943,51ChrwmUPDJvedPQnIU8Ls,https://api.spotify.com/v1/audio-analysis/51ChrwmUPDJvedPQnIU8Ls,3,1,238440,FALSE,https://api.spotify.com/v1/tracks/51ChrwmUPDJvedPQnIU8Ls,FALSE,Dive,https://p.scdn.co/mp3-preview/14bdcdfb15edba50c56d07af3880aceb8bf831bc?cid=698f66b2ffd6401d8984763da5a8d885,3,track,spotify:track:51ChrwmUPDJvedPQnIU8Ls,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,÷ (Deluxe),E,major,E major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,4,1,233712,FALSE,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,FALSE,Shape of You,https://p.scdn.co/mp3-preview/84462d8e1e4d0f9e5ccd06f0da390f65843774a2?cid=698f66b2ffd6401d8984763da5a8d885,4,track,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,÷ (Deluxe),C#,minor,C# minor
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,3,1,263400,FALSE,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,FALSE,Perfect,https://p.scdn.co/mp3-preview/9779493d90a47f29e4257aa45bc6146d1ee9cb26?cid=698f66b2ffd6401d8984763da5a8d885,5,track,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,÷ (Deluxe),G#,major,G# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,4,1,170826,FALSE,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,FALSE,Galway Girl,https://p.scdn.co/mp3-preview/cec1fc40a0220f20d3b91dd28d8e1141ad5e7e25?cid=698f66b2ffd6401d8984763da5a8d885,6,track,spotify:track:0afhq8XCExXpqazXczTSve,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,÷ (Deluxe),A,major,A major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.522,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.236,89.792,2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,4,1,207520,FALSE,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,FALSE,Happier,https://p.scdn.co/mp3-preview/e2f5edb569c73916428ec0a2e0b56a9f777851dd?cid=698f66b2ffd6401d8984763da5a8d885,7,track,spotify:track:2RttW7RAu5nOAfq6YFvApB,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,÷ (Deluxe),C,major,C major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.78,0.745,7,-3.97,1,0.145,0.0559,0,0.0595,0.862,94.026,5HDPtsnyb3maFmPL8LLUTG,https://api.spotify.com/v1/audio-analysis/5HDPtsnyb3maFmPL8LLUTG,4,1,189280,FALSE,https://api.spotify.com/v1/tracks/5HDPtsnyb3maFmPL8LLUTG,FALSE,New Man,https://p.scdn.co/mp3-preview/31b412a3beb5843fde6b7716388887f3dc556d1a?cid=698f66b2ffd6401d8984763da5a8d885,8,track,spotify:track:5HDPtsnyb3maFmPL8LLUTG,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,÷ (Deluxe),G,major,G major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.604,0.366,7,-7.881,1,0.0267,0.719,0,0.162,0.181,105.177,2dfHh7ECGxfNqZTQno09Vk,https://api.spotify.com/v1/audio-analysis/2dfHh7ECGxfNqZTQno09Vk,3,1,248413,FALSE,https://api.spotify.com/v1/tracks/2dfHh7ECGxfNqZTQno09Vk,FALSE,Hearts Don't Break Around Here,https://p.scdn.co/mp3-preview/b24db7d4d944f7585f82a7be8f113d25882c4e4d?cid=698f66b2ffd6401d8984763da5a8d885,9,track,spotify:track:2dfHh7ECGxfNqZTQno09Vk,https://open.spotify.com/track/2dfHh7ECGxfNqZTQno09Vk,÷ (Deluxe),G,major,G major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.838,0.492,1,-5.69,0,0.038,0.251,0,0.262,0.895,115.092,2pJZ1v8HezrAoZ0Fhzby92,https://api.spotify.com/v1/audio-analysis/2pJZ1v8HezrAoZ0Fhzby92,4,1,237333,FALSE,https://api.spotify.com/v1/tracks/2pJZ1v8HezrAoZ0Fhzby92,FALSE,What Do I Know?,https://p.scdn.co/mp3-preview/bad41a580c7e5f886297528f7cf9003e5a316335?cid=698f66b2ffd6401d8984763da5a8d885,10,track,spotify:track:2pJZ1v8HezrAoZ0Fhzby92,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,÷ (Deluxe),C#,minor,C# minor
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.617,0.439,9,-5.63,1,0.0269,0.424,0,0.127,0.242,139.979,6PJ8FF6UR8FZXfEvpHkIVN,https://api.spotify.com/v1/audio-analysis/6PJ8FF6UR8FZXfEvpHkIVN,4,1,280533,FALSE,https://api.spotify.com/v1/tracks/6PJ8FF6UR8FZXfEvpHkIVN,FALSE,How Would You Feel (Paean),https://p.scdn.co/mp3-preview/523a1f1134418aded6cdbac1ed09f7fb6255d8d9?cid=698f66b2ffd6401d8984763da5a8d885,11,track,spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,÷ (Deluxe),A,major,A major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.589,0.242,6,-10.517,1,0.0442,0.914,0,0.0887,0.257,89.749,4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/audio-analysis/4VuS959DSpr82t3qBqCrWG,4,1,221106,FALSE,https://api.spotify.com/v1/tracks/4VuS959DSpr82t3qBqCrWG,FALSE,Supermarket Flowers,https://p.scdn.co/mp3-preview/44c5f2f0aba08060bb8f50273931a68e8eea7d34?cid=698f66b2ffd6401d8984763da5a8d885,12,track,spotify:track:4VuS959DSpr82t3qBqCrWG,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG,÷ (Deluxe),F#,major,F# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.747,0.76,1,-4.294,1,0.187,0.448,0,0.153,0.682,99.975,3Lfiu5sZ4M4B6JaKMBc0FU,https://api.spotify.com/v1/audio-analysis/3Lfiu5sZ4M4B6JaKMBc0FU,4,1,191146,FALSE,https://api.spotify.com/v1/tracks/3Lfiu5sZ4M4B6JaKMBc0FU,FALSE,Barcelona,https://p.scdn.co/mp3-preview/61d235aabd27bdf44b0043c043de21faf040cf24?cid=698f66b2ffd6401d8984763da5a8d885,13,track,spotify:track:3Lfiu5sZ4M4B6JaKMBc0FU,https://open.spotify.com/track/3Lfiu5sZ4M4B6JaKMBc0FU,÷ (Deluxe),C#,major,C# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.738,0.677,7,-5.121,1,0.0824,0.52,0,0.133,0.882,127.067,6SznMYPQJHzr3IwsAHLId2,https://api.spotify.com/v1/audio-analysis/6SznMYPQJHzr3IwsAHLId2,4,1,176746,FALSE,https://api.spotify.com/v1/tracks/6SznMYPQJHzr3IwsAHLId2,FALSE,Bibia Be Ye Ye,https://p.scdn.co/mp3-preview/bc84bf6cbd9287336f7a17130fc231b2a70ca465?cid=698f66b2ffd6401d8984763da5a8d885,14,track,spotify:track:6SznMYPQJHzr3IwsAHLId2,https://open.spotify.com/track/6SznMYPQJHzr3IwsAHLId2,÷ (Deluxe),G,major,G major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.68,0.852,7,-4.35,1,0.0349,0.117,0,0.0866,0.858,101.993,35QZaWQRkmnAVqBF1TLCxQ,https://api.spotify.com/v1/audio-analysis/35QZaWQRkmnAVqBF1TLCxQ,4,1,179786,FALSE,https://api.spotify.com/v1/tracks/35QZaWQRkmnAVqBF1TLCxQ,FALSE,Nancy Mulligan,https://p.scdn.co/mp3-preview/96644ed062a08f54434611cf88114de8c6d57177?cid=698f66b2ffd6401d8984763da5a8d885,15,track,spotify:track:35QZaWQRkmnAVqBF1TLCxQ,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ,÷ (Deluxe),G,major,G major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,album,2017-03-03,2017,day,0.552,0.29,10,-5.617,1,0.0448,0.85,0,0.227,0.481,78.842,6TIU9Ehmi6dMzZK73Ym4yj,https://api.spotify.com/v1/audio-analysis/6TIU9Ehmi6dMzZK73Ym4yj,4,1,247106,FALSE,https://api.spotify.com/v1/tracks/6TIU9Ehmi6dMzZK73Ym4yj,FALSE,Save Myself,https://p.scdn.co/mp3-preview/4347957dfa008ba33c58177c860ef54bb4420c9f?cid=698f66b2ffd6401d8984763da5a8d885,16,track,spotify:track:6TIU9Ehmi6dMzZK73Ym4yj,https://open.spotify.com/track/6TIU9Ehmi6dMzZK73Ym4yj,÷ (Deluxe),A#,major,A# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.689,0.563,1,-5.539,1,0.275,0.692,0,0.0579,0.819,129.517,6x44NmhdsmgRzG07kzqOO6,https://api.spotify.com/v1/audio-analysis/6x44NmhdsmgRzG07kzqOO6,4,1,245040,TRUE,https://api.spotify.com/v1/tracks/6x44NmhdsmgRzG07kzqOO6,FALSE,"You Need Me, I Don't Need You",https://p.scdn.co/mp3-preview/b2221681494b392acfdd53548c06d3bc0e354a3d?cid=698f66b2ffd6401d8984763da5a8d885,1,track,spotify:track:6x44NmhdsmgRzG07kzqOO6,https://open.spotify.com/track/6x44NmhdsmgRzG07kzqOO6,5,C#,major,C# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.521,0.133,10,-10.599,1,0.0431,0.853,0,0.35,0.391,140.077,24ha18yq0t7XnZ9EgJ7HYb,https://api.spotify.com/v1/audio-analysis/24ha18yq0t7XnZ9EgJ7HYb,4,1,268760,FALSE,https://api.spotify.com/v1/tracks/24ha18yq0t7XnZ9EgJ7HYb,FALSE,So,https://p.scdn.co/mp3-preview/aa992b33be49ce42961856e4053d74fa4fca546f?cid=698f66b2ffd6401d8984763da5a8d885,2,track,spotify:track:24ha18yq0t7XnZ9EgJ7HYb,https://open.spotify.com/track/24ha18yq0t7XnZ9EgJ7HYb,5,A#,major,A# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.671,0.388,11,-6.516,1,0.0762,0.715,0,0.192,0.59,105.869,6ThrnYkLPlKar6dUIggR6Q,https://api.spotify.com/v1/audio-analysis/6ThrnYkLPlKar6dUIggR6Q,4,1,218373,FALSE,https://api.spotify.com/v1/tracks/6ThrnYkLPlKar6dUIggR6Q,FALSE,Be Like You,https://p.scdn.co/mp3-preview/3637a7bf5fb47cd6e70f26fa2706e7c8e2b51d87?cid=698f66b2ffd6401d8984763da5a8d885,3,track,spotify:track:6ThrnYkLPlKar6dUIggR6Q,https://open.spotify.com/track/6ThrnYkLPlKar6dUIggR6Q,5,B,major,B major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.689,0.369,8,-7.183,1,0.357,0.74,0,0.122,0.701,102.565,4oCmusomhJaDXUF9OttwQ5,https://api.spotify.com/v1/audio-analysis/4oCmusomhJaDXUF9OttwQ5,4,1,266280,FALSE,https://api.spotify.com/v1/tracks/4oCmusomhJaDXUF9OttwQ5,FALSE,The City,https://p.scdn.co/mp3-preview/5f83b45b2483e8ea8ae116e32d553b5c82964fef?cid=698f66b2ffd6401d8984763da5a8d885,4,track,spotify:track:4oCmusomhJaDXUF9OttwQ5,https://open.spotify.com/track/4oCmusomhJaDXUF9OttwQ5,5,G#,major,G# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.533,0.17,7,-11.342,1,0.0668,0.842,5.03e-6,0.113,0.33,116.852,0Z0GZkW8QCohqGChLmWixd,https://api.spotify.com/v1/audio-analysis/0Z0GZkW8QCohqGChLmWixd,5,1,266053,FALSE,https://api.spotify.com/v1/tracks/0Z0GZkW8QCohqGChLmWixd,FALSE,Sunburn,https://p.scdn.co/mp3-preview/7473494f6848f9f61fdb47ddc2f1b581844800e8?cid=698f66b2ffd6401d8984763da5a8d885,5,track,spotify:track:0Z0GZkW8QCohqGChLmWixd,https://open.spotify.com/track/0Z0GZkW8QCohqGChLmWixd,5,G,major,G major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.731,0.603,8,-7.656,1,0.0378,0.645,0.011,0.147,0.619,96.973,4Ur8TgNrZyUuRBWjsQfgGe,https://api.spotify.com/v1/audio-analysis/4Ur8TgNrZyUuRBWjsQfgGe,4,2,231546,FALSE,https://api.spotify.com/v1/tracks/4Ur8TgNrZyUuRBWjsQfgGe,FALSE,Let It Out,https://p.scdn.co/mp3-preview/4f896c0b62a787c3d314fbd7babad204a356fb23?cid=698f66b2ffd6401d8984763da5a8d885,1,track,spotify:track:4Ur8TgNrZyUuRBWjsQfgGe,https://open.spotify.com/track/4Ur8TgNrZyUuRBWjsQfgGe,5,G#,major,G# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.754,0.636,9,-7.129,1,0.193,0.519,0,0.108,0.875,90.001,5YS8NjfOuoFP1vi5wglycc,https://api.spotify.com/v1/audio-analysis/5YS8NjfOuoFP1vi5wglycc,4,2,210746,FALSE,https://api.spotify.com/v1/tracks/5YS8NjfOuoFP1vi5wglycc,FALSE,Homeless,https://p.scdn.co/mp3-preview/bdd8d81bab0e0a4e227ff32f84214bfe6b1efd1f?cid=698f66b2ffd6401d8984763da5a8d885,2,track,spotify:track:5YS8NjfOuoFP1vi5wglycc,https://open.spotify.com/track/5YS8NjfOuoFP1vi5wglycc,5,A,major,A major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.826,0.485,8,-7.424,1,0.0354,0.569,0,0.107,0.278,104.011,5DizlXTwJjjwxxqGNChcvO,https://api.spotify.com/v1/audio-analysis/5DizlXTwJjjwxxqGNChcvO,4,2,226066,FALSE,https://api.spotify.com/v1/tracks/5DizlXTwJjjwxxqGNChcvO,FALSE,Little Bird,https://p.scdn.co/mp3-preview/e0087d9b07e0f975ac900e3dc0b3ed137656fa51?cid=698f66b2ffd6401d8984763da5a8d885,3,track,spotify:track:5DizlXTwJjjwxxqGNChcvO,https://open.spotify.com/track/5DizlXTwJjjwxxqGNChcvO,5,G#,major,G# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.646,0.65,2,-6.491,1,0.0278,0.14,9.65e-6,0.0999,0.52,100.05,2Z7RLfJdXXkXUmvMJxkNJo,https://api.spotify.com/v1/audio-analysis/2Z7RLfJdXXkXUmvMJxkNJo,4,2,199133,FALSE,https://api.spotify.com/v1/tracks/2Z7RLfJdXXkXUmvMJxkNJo,FALSE,Sofa,https://p.scdn.co/mp3-preview/bdad91e1581ef34793e5166ed18143ea45426186?cid=698f66b2ffd6401d8984763da5a8d885,4,track,spotify:track:2Z7RLfJdXXkXUmvMJxkNJo,https://open.spotify.com/track/2Z7RLfJdXXkXUmvMJxkNJo,5,D,major,D major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.781,0.836,6,-5.496,0,0.0658,0.379,0,0.289,0.636,94.989,1IbGB3FLPDJjBX5i3S57rA,https://api.spotify.com/v1/audio-analysis/1IbGB3FLPDJjBX5i3S57rA,4,2,206440,FALSE,https://api.spotify.com/v1/tracks/1IbGB3FLPDJjBX5i3S57rA,FALSE,One Night,https://p.scdn.co/mp3-preview/ed59e36e13de5ea4324b4bcbec42ba98df6c8f26?cid=698f66b2ffd6401d8984763da5a8d885,5,track,spotify:track:1IbGB3FLPDJjBX5i3S57rA,https://open.spotify.com/track/1IbGB3FLPDJjBX5i3S57rA,5,F#,minor,F# minor
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.602,0.31,4,-11.469,1,0.0373,0.886,1.42e-4,0.105,0.36,159.917,7udHOd6OUjUIhSjpTo4cl4,https://api.spotify.com/v1/audio-analysis/7udHOd6OUjUIhSjpTo4cl4,4,2,254999,FALSE,https://api.spotify.com/v1/tracks/7udHOd6OUjUIhSjpTo4cl4,FALSE,Firefly,https://p.scdn.co/mp3-preview/4587bebaa9884b985f5203aa23ee900f1384844c?cid=698f66b2ffd6401d8984763da5a8d885,6,track,spotify:track:7udHOd6OUjUIhSjpTo4cl4,https://open.spotify.com/track/7udHOd6OUjUIhSjpTo4cl4,5,E,major,E major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.712,0.569,4,-6.032,0,0.204,0.507,0,0.412,0.837,105.032,7cCsAsOKvFdOjQHpADku4O,https://api.spotify.com/v1/audio-analysis/7cCsAsOKvFdOjQHpADku4O,4,2,306320,FALSE,https://api.spotify.com/v1/tracks/7cCsAsOKvFdOjQHpADku4O,FALSE,The City - Live at Sticky Studios; Loose Change EP,https://p.scdn.co/mp3-preview/07061170e24ab79fe9b7844753e7571c006acfcc?cid=698f66b2ffd6401d8984763da5a8d885,7,track,spotify:track:7cCsAsOKvFdOjQHpADku4O,https://open.spotify.com/track/7cCsAsOKvFdOjQHpADku4O,5,E,minor,E minor
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.629,0.663,9,-10.516,1,0.0283,0.28,0.711,0.0811,0.49,139.982,0dQ5jI1SGoAX2QT6N95tad,https://api.spotify.com/v1/audio-analysis/0dQ5jI1SGoAX2QT6N95tad,4,2,269186,FALSE,https://api.spotify.com/v1/tracks/0dQ5jI1SGoAX2QT6N95tad,FALSE,Firefly - Bravado Dubstep Remix,https://p.scdn.co/mp3-preview/50ba96f2714b00d8d2c4082f6c1f723b31e9f2e0?cid=698f66b2ffd6401d8984763da5a8d885,8,track,spotify:track:0dQ5jI1SGoAX2QT6N95tad,https://open.spotify.com/track/0dQ5jI1SGoAX2QT6N95tad,5,A,major,A major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.559,0.283,4,-9.827,1,0.0323,0.632,0.00127,0.126,0.188,82.552,5JTTFF4bKTIqrhRmmOgXXo,https://api.spotify.com/v1/audio-analysis/5JTTFF4bKTIqrhRmmOgXXo,4,3,163272,FALSE,https://api.spotify.com/v1/tracks/5JTTFF4bKTIqrhRmmOgXXo,FALSE,Fall,https://p.scdn.co/mp3-preview/82ccb04ea6cf247e6b5dc57517ca853016a3c958?cid=698f66b2ffd6401d8984763da5a8d885,1,track,spotify:track:5JTTFF4bKTIqrhRmmOgXXo,https://open.spotify.com/track/5JTTFF4bKTIqrhRmmOgXXo,5,E,major,E major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.602,0.286,3,-9.886,1,0.0296,0.772,0,0.162,0.379,102.009,4I7VRMbaqi6GdSkaSxe1he,https://api.spotify.com/v1/audio-analysis/4I7VRMbaqi6GdSkaSxe1he,4,3,144013,FALSE,https://api.spotify.com/v1/tracks/4I7VRMbaqi6GdSkaSxe1he,FALSE,Fire Alarms,https://p.scdn.co/mp3-preview/f2499d054ad59c0052096e659aafd6aac5db80be?cid=698f66b2ffd6401d8984763da5a8d885,2,track,spotify:track:4I7VRMbaqi6GdSkaSxe1he,https://open.spotify.com/track/4I7VRMbaqi6GdSkaSxe1he,5,D#,major,D# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.68,0.248,11,-11.592,1,0.031,0.838,4.86e-6,0.0907,0.275,119.944,0xaPq2EZ9pQ9vLuxy6MCHH,https://api.spotify.com/v1/audio-analysis/0xaPq2EZ9pQ9vLuxy6MCHH,4,3,183000,FALSE,https://api.spotify.com/v1/tracks/0xaPq2EZ9pQ9vLuxy6MCHH,FALSE,Where We Land,https://p.scdn.co/mp3-preview/e9ad4846cb852330ff6cdbaac49969edf8052027?cid=698f66b2ffd6401d8984763da5a8d885,3,track,spotify:track:0xaPq2EZ9pQ9vLuxy6MCHH,https://open.spotify.com/track/0xaPq2EZ9pQ9vLuxy6MCHH,5,B,major,B major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.544,0.529,6,-6.753,1,0.0256,0.453,0,0.131,0.403,92.936,4THoSHxiabL1rd59iVWu2T,https://api.spotify.com/v1/audio-analysis/4THoSHxiabL1rd59iVWu2T,4,3,254226,FALSE,https://api.spotify.com/v1/tracks/4THoSHxiabL1rd59iVWu2T,FALSE,Cold Coffee,https://p.scdn.co/mp3-preview/fc057670f1cd7ae001cbcc2cc05e9b7077971ac1?cid=698f66b2ffd6401d8984763da5a8d885,4,track,spotify:track:4THoSHxiabL1rd59iVWu2T,https://open.spotify.com/track/4THoSHxiabL1rd59iVWu2T,5,F#,major,F# major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.573,0.344,9,-10.91,1,0.0361,0.811,0,0.13,0.377,157.783,3ICdPHubhqTJ4Lm9NEb2W3,https://api.spotify.com/v1/audio-analysis/3ICdPHubhqTJ4Lm9NEb2W3,3,3,244653,FALSE,https://api.spotify.com/v1/tracks/3ICdPHubhqTJ4Lm9NEb2W3,FALSE,She,https://p.scdn.co/mp3-preview/2068b8f40449a4c93cd19708116402f3ff7870d2?cid=698f66b2ffd6401d8984763da5a8d885,5,track,spotify:track:3ICdPHubhqTJ4Lm9NEb2W3,https://open.spotify.com/track/3ICdPHubhqTJ4Lm9NEb2W3,5,A,major,A major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.402,0.339,9,-9.574,1,0.0498,0.728,0,0.833,0.496,83.194,3nwbntyppUfLEMorPB40HN,https://api.spotify.com/v1/audio-analysis/3nwbntyppUfLEMorPB40HN,4,4,322933,FALSE,https://api.spotify.com/v1/tracks/3nwbntyppUfLEMorPB40HN,FALSE,The A Team - Live at the Bedford,https://p.scdn.co/mp3-preview/25bc9d6ccc8d675511e8d18f734ab5c5b8ec62e2?cid=698f66b2ffd6401d8984763da5a8d885,1,track,spotify:track:3nwbntyppUfLEMorPB40HN,https://open.spotify.com/track/3nwbntyppUfLEMorPB40HN,5,A,major,A major
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2hyDesSAYNefikDJXlqhPE,album,2014-06-23,2014,day,0.601,0.879,9,-5.215,1,0.0945,0.62,0,0.464,0.713,99.377,0ewWskuCnqrTFvMUqtAQwF,https://api.spotify.com/v1/audio-analysis/0ewWskuCnqrTFvMUqtAQwF,4,4,225013,FALSE,https://api.spotify.com/v1/tracks/0ewWskuCnqrTFvMUqtAQwF,FALSE,Homeless - Live at the Bedford,https://p.scdn.co/mp3-preview/e9a86059c102e4f6e5a15240e182f718490234b6?cid=698f66b2ffd6401d8984763da5a8d885,2,track,spotify:track:0ewWskuCnqrTFvMUqtAQwF,https://open.spotify.com/track/0ewWskuCnqrTFvMUqtAQwF,5,A,major,A major
